"","03_months-Prkdc","03_months-Rag","03_months-WT","06_months-WT","12_months-WT","16_months-Prkdc","16_months-Rag","16_months-WT","23_months-WT","cell_type_id","pval_WT_03_06","qval_WT_03_06","pval_WT_06_12","qval_WT_06_12","pval_WT_12_16","qval_WT_12_16","pval_WT_16_23","qval_WT_16_23","pval_WT_03_16","qval_WT_03_16","pval_WT_06_23","qval_WT_06_23","qval_WT_03_16_corrected","qval_WT_06_23_corrected","LFC_16_over_03_WT","LFC_23_over_06_WT"
"1040",0.000173150455285449,0.000120374477025185,0.000190764543843018,0.000189369231617815,0.000392245412175783,0.000266090674549545,9.91970329634656e-05,0.000356285792117733,0.000424618395148056,"Mfge8 positive cells-0-Duodenum",0.88911584301617,0.936221318142854,0.0675428015936819,0.154522380624394,0.315635594982339,0.499363777136238,0.993800108839327,0.993800108839327,0.0792666464177368,0.180048525434574,0.00275158927663835,0.00911463947886453,0.137360524145526,0.0053677872320107,0.897742545599521,1.16076018295715
"1041",0.000195765566223657,0.000130840168236149,0.000265397334489572,0.000411864218366545,0.000387657848229038,0.00019664962712994,0.000273365488819784,0.00116804546689861,0.000242495906071546,"Mfge8 positive cells-1-Duodenum",0.427979997651908,0.564720494826999,0.0127110848523492,0.0374270831763616,0.0139921232525286,0.0449443959020616,2.55134562431059e-10,1.93173311554945e-09,6.93730013537406e-07,6.30303269442557e-06,0.0935806512882654,0.1794878652965,2.71745539234962e-06,0.135586584092448,2.13367948840862,-0.761769873833094
"1042",0,0,0.000294904300636047,0.000272990907717956,0.00062189474414113,0,0,0.000526487819114825,0.000172125388651389,"Mfge8 positive cells-2-Duodenum",0.619598903772783,0.737949256178821,1.78596922559903e-06,1.41984553435123e-05,0.0250336271774095,0.0692234212384018,0.000306688679078468,0.0011340348831041,0.12287898151623,0.250352523235551,0.141299652576063,0.255302781359022,0.199297521674051,0.19514466444794,0.83400711448413,-0.662310708814634
"1043",0,3.340137353023e-05,0.000160348707194313,0.000232014585379564,0.000387121284805244,4.66940605155024e-05,2.34038569556263e-05,0.000288791864480745,0.000252819905802326,"Mfge8 positive cells-3-Duodenum",0.221384434897932,0.343415855109962,0.0116491125328586,0.035280169385229,0.414436882840464,0.593652832176881,0.0161055811785311,0.0423270645849,0.0182028121686502,0.0596751986559872,0.308693349577821,0.458712547503491,0.0382268794874007,0.386112618576465,0.844835075443841,0.123384954679908
"1044",4.94778508466226e-05,3.20471734393027e-05,0.000116447752066759,0.000146987378101155,0.000367079463029661,4.65592699506472e-05,0,0.000196327134261106,0.000232753170452269,"Mfge8 positive cells-4-Duodenum",0.156069656413875,0.255825519276352,0.0426851050728593,0.104414333947456,0.184647876971386,0.331740253541813,0.591760618513962,0.694390688883543,0.235058595402396,0.37943468699473,0.810129672114709,0.89763496770898,0.33722007726081,0.861023277294945,0.748570252648751,0.659511799662356
"1045",3.07638240564143e-05,1.06823911464342e-05,0.000246294676499424,0.00018197606674676,0.000169467774468831,1.16735151288756e-05,0,0.000460119594137679,0.000123349939867719,"Mfge8 positive cells-5-Duodenum",0.2621601194199,0.383508240640962,0.163890362443678,0.310221043196963,0.74900763908278,0.854257102024602,0.00238553555674046,0.00790208653170277,0.0652371940592885,0.155980659480103,0.725543757673355,0.826963852831996,0.115967385272965,0.788634519210169,0.898909787577519,-0.557249146560061
"1046",0,0,0,4.80720696468145e-06,5.65137227303836e-05,0,0,0,1.40102912786406e-05,"Mfge8 positive cells-6-Duodenum",0.262908164967704,0.383508240640962,0.0228797028569051,0.0616588602414899,0.0206774039634581,0.0614524715923335,0.400051496416918,0.548346447674914,0.999999998825075,0.999999998825075,0.852170721224529,0.915650103288896,1,0.893507003239598,0,1.37003561642244
"1047",0.00849222604458814,0.0148784106063356,0.0164843055912882,0.0117896346470562,0.00611547822848323,0.011916668917949,0.0145179428207481,0.0219955290380169,0.0097366190027618,"Muc2-producing goblet cells-0-Duodenum",4.88450722360286e-43,9.13690174768065e-42,1.80402514052517e-05,0.000124713042323262,2.92551015486612e-12,3.39988238574091e-11,1.20485689076223e-43,3.1928707605199e-42,0.602383340776959,0.722860008932351,0.00383569125425543,0.0119653002379766,0.701380780940245,0.00730829522958862,0.416095259581991,-0.276000415973901
"1048",0.00397631807425492,0.00252949633434052,0.00672119326961197,0.00768902601602568,0.00958109088711897,0.00485655711034082,0.00113322931123997,0.00302445226949879,0.00873363865938455,"Muc2-producing goblet cells-1-Duodenum",4.59862469815269e-13,2.92472530802511e-12,0.000498894285411077,0.00208747872053582,4.22931969104672e-62,2.24153943625476e-60,1.91996929452657e-17,2.34827013715172e-16,0.000486164912551923,0.00253443347854937,0.000180020548179845,0.000773601815151224,0.00136690349696726,0.000405381899946007,-1.15178119769768,0.183759543005311
"1049",0.000650796708393665,0.00100702474277648,0.00116422735261715,0.00124393256159614,0.000926629343617239,0.000450271071537878,0.000694871785082083,0.00134699678664433,0.000762723462107555,"Muc2-producing goblet cells-10-Duodenum",0.493103460530251,0.637426424587886,0.0095157018735462,0.0298130594065521,0.16183555364172,0.300957345368813,0.0305000445749727,0.0729249186078295,0.392783267911885,0.538383962051635,0.0152437773110332,0.0400621585529632,0.501683802978896,0.0261846065408338,0.210205584527648,-0.704945343056211
"1050",0.000573124988819287,0.000905371651216609,0.000807160026700566,0.00120207424786271,0.000970839802283412,0.000795752540769677,0.000853947186702297,0.00140144933227909,0.000826971370933531,"Muc2-producing goblet cells-11-Duodenum",0.0559883525341079,0.107254795818351,0.45348538645896,0.635279087638544,0.612926489703941,0.773454856054973,0.169963969679141,0.294089951304911,0.00286821166121081,0.0134131074744858,0.138001778760968,0.250768946548501,0.00718884468087639,0.19126305848757,0.795235750397623,-0.539072892238642
"1051",0.000106552823621831,0.000764501767853724,0.000840839309031688,0.00100404369016845,0.00100564855512452,0.000308053735729103,0.000682973940582039,0.000701486005346221,0.000839371054435904,"Muc2-producing goblet cells-12-Duodenum",0.0781231213386956,0.14360203806766,0.73202611728985,0.852689762996968,0.0209567420693169,0.0617059627596553,0.102988749962452,0.204235870682981,0.585678818931352,0.71086207793958,0.387770555093334,0.545624055396814,0.68723149904501,0.469029099766205,-0.261075391965798,-0.258159841945959
"1052",0.000439690532915534,0.000500209753302265,0.00102280794565174,0.000861039938331054,0.000790108812918895,0.000289639890654579,0.000267407251088176,0.000750744600021966,0.000886211629868463,"Muc2-producing goblet cells-13-Duodenum",0.675359222695644,0.7775323518798,0.798919000105722,0.894564232512746,0.221855726884732,0.375266601858218,0.255066057375454,0.392767880447067,0.913655428094825,0.946392267537963,0.581620818891879,0.71136700156776,0.94619988265757,0.661315676173414,-0.445630603376656,0.0415235659967479
"1053",0.000435447936149176,0.000407867234882727,0.000819984917045532,0.000818190421412855,0.000873308748229727,0.00047041765139092,0.000419325545911076,0.000352542758319806,0.000787865563235179,"Muc2-producing goblet cells-14-Duodenum",0.833078150570421,0.89198266626732,0.251381040415046,0.439226213472444,0.000126600947580365,0.000629048458289937,0.00015007719483467,0.000596556849467813,0.00118673365637092,0.00580586619578387,0.959681630115771,0.971906873811514,0.00314512464635776,0.976091331723891,-1.21547100874161,-0.0544193861528116
"1054",0.000544804922148209,0.000445660297414637,0.000950472940628845,0.000763356470446012,0.000603381123753044,0.000650325787643902,0.000548314250892651,0.000595704957410915,0.000495038330725757,"Muc2-producing goblet cells-15-Duodenum",0.108490550829128,0.188524563735862,0.260196559860678,0.452144841725112,0.882682870773484,0.922501555808941,0.267346162836342,0.402003880714432,0.0231595477255412,0.0694786431766236,0.00359836767183831,0.0114428091964458,0.0471724052012191,0.00688955761559286,-0.673144864803651,-0.623794012876145
"1055",0.000418966359768446,0.000361404158753106,0.000651127684314379,0.000554270733374297,0.000675477479217938,0.000369554366495763,0.000431339655897946,0.000322066725816758,0.000677869440560252,"Muc2-producing goblet cells-16-Duodenum",0.410367949700149,0.548100048335995,0.0143328726552293,0.0414350318578447,0.000185556837901388,0.000907801145425252,0.000355425800891812,0.00129914258257007,0.088234855688772,0.196150988854189,0.0378043480283097,0.0852608700212942,0.150574699381926,0.0600008354270584,-1.01332229853469,0.289942785709194
"1056",0.000260472260096156,0.000167715493761544,0.000423946561520469,0.000490202891172471,0.000437023230344995,0.000458009302343541,0.00032151391274375,0.000523617229029593,0.000484262296298535,"Muc2-producing goblet cells-17-Duodenum",0.130752289792357,0.221783262393845,0.808485617246816,0.902099741349079,0.658276344455536,0.808231187401005,0.10340243767283,0.204235870682981,0.0482972394909856,0.120623893794648,0.223002692009931,0.356519036920407,0.089502674694107,0.291082662500492,0.303983759300944,-0.0175542817388746
"1057",0.00341349052555942,0.00196121451548981,0.00534663191273616,0.00791651145706384,0.00905913236211806,0.00282436251456579,0.00471737546556057,0.0042442476427056,0.00462521519660988,"Muc2-producing goblet cells-2-Duodenum",1.99104737700367e-09,1.02121462239866e-08,1.47054256506067e-07,1.37538981085086e-06,6.84392168234717e-36,1.97851554089673e-34,0.000281014055477058,0.00106383892430601,0.0192762821779919,0.061917754874762,5.30557145927831e-19,8.03415106690716e-18,0.0401146316666036,2.68009883882463e-18,-0.333051450964606,-0.775214672856952
"1058",0.00672427096353292,0.00639845111882377,0.00703949412155336,0.00435950838867381,0.0041115308249828,0.00805235264275361,0.0076357443221347,0.00489249446078853,0.00415725529017303,"Muc2-producing goblet cells-3-Duodenum",8.90273698775076e-16,6.43425082296532e-15,0.90244893477656,0.944919526047996,0.967117667103245,0.979437637384815,0.460021960922212,0.579725901829473,2.25927744081518e-08,2.56589366492581e-07,0.696985391065199,0.800149293713838,9.95248479820379e-08,0.764152977634331,-0.524811618224406,-0.0685180145041207
"1059",0.00446908146803271,0.00551935353010889,0.00500819571410447,0.00326147227535061,0.00171489867486271,0.00215796968938248,0.0115849470762152,0.00321208307966038,0.00176408388285391,"Muc2-producing goblet cells-4-Duodenum",2.3721136111875e-16,1.93418494450673e-15,0.923157189822564,0.949177963360583,8.18712198104517e-05,0.000419920127414897,0.000703208541080052,0.00251258782093772,1.19359779115877e-08,1.51825639035395e-07,7.17245696013062e-08,5.18373025754895e-07,5.37872713007826e-08,2.15558143709898e-07,-0.640620695587413,-0.886228894687885
"1060",0.000680589033177612,0.000712709073199298,0.00245535295152901,0.00329275692291661,0.00217048197486999,0.000481288937318864,0.000693681170973181,0.00407541380526999,0.00205183027217655,"Muc2-producing goblet cells-5-Duodenum",0.223612902448327,0.345188849410524,0.988719080956631,0.988719080956631,0.0432973807122817,0.109951842978042,7.07696455580953e-06,3.68930283401218e-05,0.00427277366439668,0.0178781845431335,0.000149109138437829,0.000667840929904643,0.0103512236796646,0.000338688291879907,0.730782634540492,-0.682119738572239
"1061",0.00360045669968759,0.00396260924299396,0.000522535114580602,0.000841062655297666,0.000921305233671828,0.00243373351536349,0.00253234022888228,0.000797954147867996,0.000526705081766263,"Muc2-producing goblet cells-6-Duodenum",0.10415210865211,0.182985472659509,0.0036628303503448,0.0126606527327135,0.0534744676919323,0.131820780821973,0.0434344999289518,0.0993681365281056,0.0947622028355395,0.203610679065551,0.0109722896906207,0.0300792079449773,0.159571071527948,0.019312213917348,0.609826404048375,-0.674195707136402
"1062",0.00100800244140534,0.000906610399300637,0.00171691915255363,0.00197380639215755,0.00179117090509143,0.000603348617109013,0.000874445691355295,0.00118483945016942,0.00112728491240219,"Muc2-producing goblet cells-7-Duodenum",0.749257837809935,0.824442880358337,0.000284108709348063,0.00138994722419514,2.76047504112754e-12,3.37627331953291e-11,0.0618192746320514,0.133731492061172,0.0222981063225689,0.0683933206217737,0.000161665168309494,0.0007140211600336,0.0455833683937932,0.000365937592626739,-0.534753445215239,-0.807579799587626
"1063",0.00099591726952543,0.000928519507645469,0.00132371352796221,0.00130602677763021,0.000969627909640793,0.000653795819178322,0.000746502671765906,0.00095673764024817,0.00103637571425386,"Muc2-producing goblet cells-8-Duodenum",0.612941268214162,0.732764373278585,0.957224339464863,0.972515463098487,0.107155958543057,0.219842547204466,0.0229639763654807,0.0575003502694715,0.133777491488266,0.26423131859173,0.700872302123839,0.801717237681226,0.213630111208278,0.767603067450482,-0.467977999940897,-0.333350197928752
"1064",0.000669971456367994,0.000798099648802814,0.00139143670580435,0.0010914592894281,0.00101248976866908,0.000288972452018503,0.000492729722104378,0.000519671020770499,0.000949801466219058,"Muc2-producing goblet cells-9-Duodenum",0.145842177360356,0.240548024386676,0.32433875324501,0.508077455822233,4.84445614649668e-05,0.000256756175764324,6.99501794974516e-06,3.68930283401218e-05,0.000450522670051549,0.00242824083180327,0.787303260192334,0.875393135458609,0.00127307521954811,0.841777525539338,-1.41916773300644,-0.200363485439179
"1065",0.00121390972952048,0.000360544323061727,0.000575709745893699,0.000225018819957662,0.000655831641160747,0.000174967936368279,0.000147292995507275,0.000434287641166773,0.00140483563625268,"Muc5ac-producing goblet cells-0-Duodenum",0.00132845167341349,0.00380583452383326,0.000130960262264652,0.0007180235068993,0.667400873257904,0.808951594293154,0.403952649589056,0.551317350082917,0.624924382759303,0.738321826875322,2.76888834930791e-09,2.19273262989422e-08,0.720225473045849,9.10971229759726e-09,-0.405876343669831,2.63691311914003
"1066",0.000356658149521226,6.40943468786053e-05,0.000147647868347401,0.000101071269224299,0.000300517633288932,0.000150690400532941,1.916296182738e-05,3.39449465587373e-05,0.00169052452308626,"Muc5ac-producing goblet cells-1-Duodenum",0.983009223323704,0.986110198791602,0.00184606235225044,0.00698866461923379,0.000652005454824909,0.00296196763763316,0.261807079196354,0.400262746079041,0.502044557371046,0.631028336932777,0.0255049998012642,0.0623891533600156,0.609315054941668,0.0418683079129913,-2.08874302923969,4.05067535079878
"1067",0.00148963859965771,0.000480219363616934,0.000821573860225712,0.000400637409573636,0.000624164957070458,0.000299715461569792,0.0006141477695113,0.00132981976315987,0.00108858572732384,"Muc5ac-producing goblet cells-2-Duodenum",1.56109262425075e-06,6.36445454502227e-06,8.77978942757601e-05,0.000498566613923067,0.000115745535267743,0.000584239368494323,0.822258775476523,0.886367086784862,0.174303303331735,0.304551925601603,3.94707555905691e-18,5.70531830809136e-17,0.263943080855348,1.93411630078631e-17,0.694098064363639,1.43981415336635
"1068",0.00134666671877668,0.000178614584843448,0.000388629569118216,0.00019733047219272,0.000306326966444794,0.0001496251043905,3.83259236547601e-05,0.000163153452170078,0.000397169530359803,"Muc5ac-producing goblet cells-3-Duodenum",0.0640635080573808,0.118442997454925,0.00708079788999469,0.0229764666226358,0.416525880369901,0.593969641065598,0.10446383098744,0.205058631197568,0.947944640673188,0.968882801421137,0.009573259373372,0.0279293255113055,0.97420810426005,0.0171028871372258,-1.24705807787517,1.00547646872278
"1069",0.000993169581884947,0.000440146774948233,0.000441499636648622,0.000261122247947014,0.000442057060004369,0.000231670172516567,0.000267030618497528,0.000528505816009429,0.000729547986126976,"Muc5ac-producing goblet cells-4-Duodenum",0.00385393036628286,0.0101285112105616,0.000175845908042981,0.000901919334801096,0.7648297927434,0.866529062665947,0.000873696322295887,0.0030870603387788,0.650609458759441,0.749615245961965,4.7500851638991e-12,5.03509027373304e-11,0.740830323652685,1.80484842868383e-11,0.258970260091752,1.47873923035513
"1070",3.69767785830498e-05,0.000127591480828024,3.47322014568309e-05,2.25053776352949e-05,0.000128093292032809,0.000139016885404066,5.07166662322772e-05,8.93200203921691e-05,5.09382886039021e-05,"Muc5ac-producing goblet cells-5-Duodenum",0.764806908947875,0.835768374726543,6.86369099033543e-05,0.000419741102870513,0.032996381397033,0.0867177626798058,0.0527982849281125,0.118238412726336,0.0695031577807018,0.161328497622359,0.989473238791526,0.991160677652569,0.12277222965313,0.998889522185375,1.33782101090081,1.14380761825146
"1071",2.96208530805687e-05,0,4.47147200858523e-05,4.80720696468145e-06,1.8776115170603e-05,0,0,0,2.40891696905203e-05,"Muc5ac-producing goblet cells-6-Duodenum",0.0482441179751444,0.0935465214396093,0.31220618443633,0.501422053791681,0.153736999764481,0.289280271746184,0.772798484318317,0.847413510390431,0.973276895571688,0.982403959778752,0.651687933971132,0.764580542427453,0.991124757070897,0.724815851753101,-5.51458688107693,2.11114836981517
"1072",0.00158939735575818,0.000993516864096673,0.00183535318344964,0.00152365410958438,0.00305377432025815,0.00117996711027288,0.000146434324205594,0.00143635833432486,0.00260303171630245,"Muc6-producing goblet cells-0-Duodenum",0.0291190399291918,0.0604078150661576,1.80835173862688e-14,2.73836120420641e-13,5.32783196708116e-11,4.98308989862297e-10,0.808046768571814,0.877355274850215,9.59286494481107e-05,0.000649049160095728,0.0936949233937702,0.1794878652965,0.000291424109198014,0.135688960321756,-0.35342378571848,0.772265037179176
"1073",0.00234772443571737,0.00234849633699253,0.00129554578388309,0.00158765677171712,0.00219660313270997,0.000965504181935343,0.000736069230622484,0.00319864990594504,0.00122601430033392,"Muc6-producing goblet cells-1-Duodenum",0.980350309037358,0.986110198791602,4.43710951519106e-30,1.28272802348251e-28,0.0664625460669993,0.150502768475589,1.87516851922246e-09,1.35523542980169e-08,1.54502985046249e-14,2.89011466145335e-13,0.203585170087284,0.340737284672402,1.02958271019784e-13,0.268595560535325,1.30324090747843,-0.372655401907442
"1074",1.23255928610166e-05,7.06572120493413e-05,2.46159905474596e-05,2.09355750632346e-05,3.93663728433636e-05,1.16735151288756e-05,3.74672523530793e-05,5.24033045032146e-05,8.94423422482223e-06,"Muc6-producing goblet cells-10-Duodenum",0.511768187633372,0.656218885755694,0.517206643411826,0.686916050345185,0.835401412087057,0.897492057580014,0.11790216367063,0.223171952662264,0.247335219484658,0.393262998980606,0.341008109341039,0.495162460139043,0.349960611563547,0.421561206035773,1.05988433552548,-1.14134034565934
"1075",0.00223250026456892,0.0027367593346104,0.00164144116473575,0.00148729913876809,0.00102989311275718,0.0021354681790661,0.00118955103702382,0.00382430577078138,0.000890308987668514,"Muc6-producing goblet cells-2-Duodenum",0.145992983354177,0.240548024386676,0.000406374254399301,0.00184427845406698,8.42040497277803e-08,6.37544947938908e-07,1.19784787066525e-25,2.11595884786574e-24,1.09459973424831e-17,2.90068929575802e-16,0.00127940907906762,0.00462331917208527,8.64447476242377e-17,0.0026086652651119,1.21973338086091,-0.739666969476644
"1076",0.00113292352244016,0.00057174943178422,0.000954195565662848,0.00065643491006449,0.000568847590006868,0.000376962135077487,0.000143096790162454,0.00163652174610062,0.000569776384298423,"Muc6-producing goblet cells-3-Duodenum",0.00714578958644077,0.0170854217179561,0.282375480783151,0.470132999419068,6.79346515531122e-08,5.26907785216821e-07,1.30401039049912e-08,8.46276130976982e-08,0.000612652683929734,0.00304411802327586,0.850561557292676,0.915650103288896,0.0016994076215012,0.892396180800255,0.777646021343455,-0.203922421178881
"1077",0.000846596624726349,0.000240649168734204,0.00233848630659198,0.000219907496365422,0.0004383964774157,0.00016282916845061,3.74672523530793e-05,0.000323537493499909,0.00104843323319655,"Muc6-producing goblet cells-4-Duodenum",6.012360219708e-52,1.91193054986715e-50,0.0343416358749405,0.0887856927498462,0.529891208729574,0.708005900739514,0.22211805550131,0.362639662296712,2.34193976899222e-31,1.06390978077075e-29,9.47784899757236e-07,6.02791196245602e-06,2.87253549790452e-30,2.62160375725663e-06,-2.84973471826974,2.24809610109199
"1078",0.000867563018804214,0.000939769342585285,0.000804440990921843,0.000337314771460948,0.000373987782121205,0.000424451910605721,0.000256357218523373,0.00092643353796935,0.000545752396631865,"Muc6-producing goblet cells-5-Duodenum",0.0264613532814356,0.0557265585662021,0.520587321173552,0.686916050345185,0.00482875458497715,0.0174493631593492,8.04108164170414e-05,0.0003551477725086,0.00386059379779444,0.0168173812013511,0.148456500980298,0.26227315173186,0.00941169605984049,0.203952315837477,0.203465002038541,0.692521469896487
"1079",0.000255909822379528,0.000234415392292366,0.000364712064671107,0.000218388244447545,0.000377238547592713,0.000151755696675383,0.000106488209111056,0.000175171126728649,0.000318267525634187,"Muc6-producing goblet cells-6-Duodenum",0.578465370518682,0.707507645480542,0.000252170821616016,0.00125297376990458,0.0182112697455768,0.0551541312294612,0.393237309078613,0.541339672238091,0.0888230892924629,0.196150988854189,0.153430527127844,0.268081910036562,0.151230965575332,0.209757861015948,-1.05373072575526,0.541279592921373
"1080",0.000361779620764641,0.000224489988307672,0.000169622383379856,0.00023980618518037,0.000294916547445551,6.99063002083984e-05,3.66085810513984e-05,0.000305079135555432,0.000145547407150701,"Muc6-producing goblet cells-7-Duodenum",0.671001764710802,0.7759220406474,0.000438891656914675,0.00193843815137315,0.201908301036472,0.350857047702721,0.00395050829088877,0.0117407629579685,0.00798358825997846,0.0282086785185905,0.143559187739457,0.257919896616652,0.0182077768276673,0.197986581826201,0.843097782859078,-0.716505005848521
"1081",8.60690714558537e-05,4.92924297564728e-05,6.71197972857192e-05,0.000101071494464104,0.00011026542790222,4.66940605155024e-05,0,0.000121794199267755,8.96024304912885e-05,"Muc6-producing goblet cells-8-Duodenum",0.292413738650994,0.416984613861059,0.78090334442418,0.883726916465798,0.737633786525987,0.851703637954829,0.101691606843935,0.204235870682981,0.389413466612351,0.536075681310509,0.213877124346599,0.352398577938957,0.498190305232554,0.280570759712702,0.850096363284455,-0.171958363112574
"1082",8.52113422615724e-05,0,4.70401967305607e-05,1.72619129257257e-05,9.85005466870477e-05,1.16735151288756e-05,0,4.57602626273383e-05,4.14117991699317e-05,"Muc6-producing goblet cells-9-Duodenum",0.97775594198351,0.986110198791602,0.0431467733037817,0.104737968783226,0.368512255123483,0.550173225959003,0.233832897084934,0.373662619462356,0.501640373231692,0.631028336932777,0.893645752446053,0.934757155932133,0.609201257714848,0.924260574649547,-0.0389590263333875,1.21562779066455
"1083",0.00193616725197123,0.00175935375151374,0.00237843654253069,0.00180655423936727,0.0025971424048533,0.00200785422663465,0.00101558305903409,0.00211691073545249,0.00283356661183698,"Mural cells-0-Duodenum",0.191906038493663,0.306663920808969,0.0422676041199664,0.104194558993406,0.606673897709825,0.770474548950189,0.740172412276439,0.820121348794104,7.52198280521563e-06,5.83412324892335e-05,0.0103021109672838,0.0289917813061614,2.62667104185688e-05,0.0182967355414429,-0.167978194922722,0.649089233800051
"1084",0.00267180724336022,0.00279093650251256,0.00264712860233435,0.0020189096570452,0.00160436022987982,0.00260418210566867,0.000958254162102058,0.00310279075904879,0.00254390589295915,"Mural cells-1-Duodenum",0.000299001761753812,0.00102239312083562,0.00599243897962777,0.019849954120017,2.48979925288555e-08,2.03014400619898e-07,0.145039957486521,0.259116328543335,0.000422675680284365,0.00231742872983497,5.83895225526613e-07,4.00082155448335e-06,0.0011978354116362,1.65591673424274e-06,0.229058115894773,0.333321540351644
"1085",0.000261110464532422,0.000138871084903645,0.000104493474257554,0.000164085112275476,0.000257242003739224,4.61614124442816e-05,3.66085810513984e-05,0.000151266374849209,0.000305315478322351,"Mural cells-10-Duodenum",0.17800727802314,0.287341697519586,0.0804506472670969,0.178904236579978,0.377753689269714,0.55872406133846,0.333772996410538,0.478107265128609,0.018703398037025,0.0606906181201422,0.0768074579415422,0.153614915883084,0.0390483177102782,0.1132917220671,0.529443627342749,0.89180824827916
"1086",0.000172699180288082,0.000228444238612719,0.000286988646731141,0.000122176689216422,0.0001448852699888,4.66940605155024e-05,0.000106820151918277,0.000115922421859588,0.000111695400238583,"Mural cells-11-Duodenum",0.0525505195450429,0.101279183123174,0.490334004089884,0.672095746985272,0.799180220695816,0.876342448900929,0.315786519118359,0.456455059452901,0.380409996838742,0.528254930107948,0.48574550068198,0.644342216515353,0.488263321645541,0.567425919695468,-1.30046032029141,-0.128300624718709
"1087",0.00019775682020703,0.000130299881009879,0.000285476935044731,0.00013732274395231,0.000167898355704447,3.49531501041992e-05,1.83042905256992e-05,0.000159583358869404,8.94594836573803e-05,"Mural cells-12-Duodenum",0.0135009035463636,0.0300229883058994,0.341614941503187,0.519254847789528,0.699335831407569,0.826724142704859,0.141457941063724,0.25670725620799,0.0918141045782019,0.199483388434592,0.223104680336984,0.356519036920407,0.155600328354681,0.29111897284663,-0.835096593550738,-0.612694727373564
"1088",0.000135832164084041,0.000148302124488789,0.000268373398485868,7.12951132586111e-05,0.000141321495101299,0.000192451275865216,0,0.00010718005436619,0.000166563834363943,"Mural cells-13-Duodenum",0.0149571643439492,0.0328026086991437,0.306470744024969,0.496814396050159,0.62423644863287,0.781524372697845,0.0486164107264898,0.109645522063998,0.164184494451819,0.294975532404964,0.00216722968286371,0.00757339603462262,0.251924996373491,0.00427456105790957,-1.3161728592924,1.21274076534445
"1089",6.51788650929624e-05,8.33993661836246e-05,0.00025350077240002,7.29414344542796e-05,0.000109699195207339,6.99063002083984e-05,0,0.000107879557581631,0.000122671092593793,"Mural cells-14-Duodenum",0.00590406785509366,0.0146679185774983,0.0225040076388432,0.0611647387107021,0.344852393933464,0.532344957625444,0.231249721789226,0.371401068328151,0.327555722832632,0.484477766794311,0.0337722271795403,0.0772630808855671,0.43614179467569,0.0541969602532884,-1.2249369250745,0.742053381049623
"1090",6.51788650929624e-05,0.000121728677116112,0.000114906555053987,6.46767555972048e-05,5.91531750014106e-05,1.16735151288756e-05,0,9.51917978003356e-05,5.49223712598459e-05,"Mural cells-15-Duodenum",0.624202824950388,0.738448579691428,0.793112119199066,0.891200190478103,0.550055693234718,0.728823793536001,0.0325888191094313,0.076764773902216,0.378272148630877,0.527590102037803,0.354162390749391,0.507313694857236,0.486314504872648,0.435218341794415,-0.268976372886255,-0.231957324193005
"1091",1.23255928610166e-05,5.27063928352493e-05,0.000108532098161853,4.77428411943016e-05,9.61514996924663e-05,0,2.34038569556263e-05,5.25044837481997e-05,4.5905845688784e-05,"Mural cells-16-Duodenum",0.913293102264829,0.958444913585754,0.0849426704318053,0.187581730536903,0.392363548379976,0.57234682745336,0.720323438331104,0.806559342920039,0.0912708028533568,0.199483388434592,0.822339698396313,0.901738014103543,0.154746393606663,0.871169586020386,-1.03362200918546,-0.0554226161553542
"1092",2.48266651245894e-05,6.34971339494185e-05,6.00947530419979e-05,2.71656061032194e-05,6.16237811259488e-05,3.4487897315406e-05,6.98796280596572e-05,5.53750738334318e-05,5.93382446331777e-05,"Mural cells-17-Duodenum",0.971382306489669,0.986110198791602,0.351779887051817,0.527669830577726,0.791758013600578,0.876342448900929,0.588887404514114,0.693578498649957,0.212208226308071,0.35248321680558,0.135334834744373,0.248765765599484,0.309519616595756,0.188164798573031,-0.115991065552391,1.09913820840056
"1093",0.00129360750463074,0.00168932435915295,0.00238808713512591,0.00151583706071992,0.00160690319224378,0.000680943343194431,0.000428673779065981,0.0017626869154313,0.00170598119474758,"Mural cells-2-Duodenum",0.000620797975354671,0.00188013101107415,0.903319295341481,0.944919526047996,0.00356801696853907,0.0135074928094693,0.495784751678529,0.613461288069153,0.432304871166881,0.570427174402772,0.0270596105623395,0.0656866882352974,0.541415641139121,0.0442353067293555,-0.437864992333796,0.170381045759523
"1094",0.000813601374765129,0.000943824353818719,0.00109655012663711,0.000666148220544215,0.00126412415047529,0.000943431147855516,0.000477710020881591,0.00101693055008219,0.00109068018137506,"Mural cells-3-Duodenum",0.112039616201598,0.193633684522327,0.000202827827672626,0.00102379760634754,0.376249498873959,0.55872406133846,0.0120272045964726,0.0324122971328669,0.271458901096922,0.421092344140591,0.402422353057738,0.556392644662437,0.376626435774273,0.483917811198413,-0.108647696523676,0.710471040042882
"1095",0.000863745768608277,0.00102074253523241,0.00128505568219518,0.00112117241274852,0.000824147690910101,0.000953715919319488,0.000407121817424064,0.00137388541714963,0.00110066778055682,"Mural cells-4-Duodenum",0.705613464079854,0.787316075710152,0.471020474680356,0.654080833835603,0.00210812951201628,0.00848588841545795,0.992638703630578,0.993800108839327,0.0049942777195103,0.0201035482886617,0.151571571734954,0.266297015534339,0.0118875318672395,0.207577955010361,0.0963582813392612,-0.026605121730488
